,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,x_geo,y_geo,transaction_date,log_price,set,zipcode,PREFERRED_CITY,address
12169,3,1.0,1480,6550,1.5,0,0,4,6,1480,1925,-122.381,47.5498,2014-11-20,12.894207284266574,train,98126,SEATTLE,"39th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, United States"
12170,4,1.0,1520,80150,1.0,0,0,2,5,1520,1948,-121.769,47.4742,2014-11-20,12.80765263256463,train,98045,NORTH BEND,
12171,3,2.25,2450,6500,2.0,0,0,4,8,2450,1985,-122.172,47.3739,2014-11-20,12.70381302974751,train,98030,KENT,"Southeast 254th Court, White Horse Crossing, Kent, King County, Washington, United States"
12172,2,1.5,1140,14373,1.0,0,0,3,7,1140,1949,-122.219,47.7354,2014-11-20,12.478006361013817,train,98011,BOTHELL,"Simonds Road Northeast, Bothell, King County, Washington, United States"
12173,2,1.0,1040,3200,1.0,0,0,3,7,1040,1926,-122.334,47.6558,2014-11-20,13.270783382522602,train,98103,SEATTLE,"North 40th Street, Wallingford, Seattle, King County, Washington, United States"
12174,3,2.0,2090,15790,1.0,0,0,3,9,2090,1992,-122.199,47.7296,2014-11-20,13.235692062711331,train,98034,KIRKLAND,"Juanita-Woodinville Way Northeast, Oskams Corner, Kirkland, King County, Washington, United States"
12175,4,3.0,2090,7500,1.0,0,0,3,7,1370,1986,-122.182,47.4888,2014-11-20,12.730801174465157,train,98056,RENTON,"Northeast 4th Court, Liberty Ridge, Renton, King County, Washington, United States"
12176,3,2.25,2550,9674,1.0,0,0,3,7,1850,1959,-122.247,47.4856,2014-11-20,12.779873068457553,train,98178,SEATTLE,
12177,2,1.75,1250,1208,2.0,0,0,3,7,1040,2007,-122.299,47.6004,2014-11-20,12.762827201184564,train,98144,SEATTLE,"26th Avenue South, Leschi, Seattle, King County, Washington, United States"
12178,3,2.5,2020,4183,2.0,0,0,3,7,2020,2012,-122.017,47.3658,2014-11-20,12.679196402112153,train,98038,MAPLE VALLEY,"243rd Place Southeast, Woodridge, Maple Valley, King County, Washington, United States"
12179,2,1.75,1280,37373,1.0,0,0,4,7,1280,1996,-122.019,47.2631,2014-11-20,12.601487417784837,train,98022,ENUMCLAW,
12180,4,2.25,1310,8400,1.0,0,0,4,7,1310,1966,-122.181,47.7317,2014-11-20,12.950388112664518,train,98034,KIRKLAND,"120th Place Northeast, Kingsgate, Kirkland, King County, Washington, United States"
12181,4,2.0,2720,8819,2.0,0,3,3,8,2240,1976,-122.333,47.338,2014-11-20,13.235692062711331,train,98003,FEDERAL WAY,
12182,4,2.5,2380,7792,2.0,0,0,3,8,2380,1993,-122.173,47.3273,2014-11-20,12.742566016044742,train,98092,AUBURN,"Southeast 306th Court, Lea Hill, Auburn, King County, Washington, United States"
12183,2,2.0,1260,10200,1.0,0,0,3,7,1020,1983,-122.312,47.2593,2014-11-20,12.345834587905332,train,98003,FEDERAL WAY,"17th Avenue, Milton, King County, Washington, United States"
12184,2,1.5,1160,1848,2.0,0,0,3,7,1160,1972,-122.176,47.7366,2014-11-20,12.345617172968067,train,98034,KIRKLAND,"Northeast 149th Court, Kirkland, King County, Washington, United States"
12185,4,2.5,2789,3960,2.0,0,0,3,7,2789,2007,-122.28,47.3059,2014-11-20,12.513557345278134,train,98001,AUBURN,"44th Avenue South, Federal Way, King County, Washington, United States"
12186,3,2.5,1870,3118,2.0,0,0,3,8,1870,1993,-122.056,47.3739,2014-11-20,12.230765258120543,train,98038,MAPLE VALLEY,"213th Place Southeast, Cedar Downs Village, Wilderness, Maple Valley, King County, Washington, United States"
12187,3,1.75,1770,8240,1.0,0,0,4,7,1240,1978,-122.378,47.3066,2014-11-20,12.542544882151386,train,98023,FEDERAL WAY,"Southwest 330th Street, Federal Way, King County, Washington, United States"
12188,4,2.75,3340,7230,2.0,0,0,3,9,3340,1996,-122.096,47.549,2014-11-20,13.602317337503232,train,98027,ISSAQUAH,"Mount Blanc Place Northwest, Issaquah, King County, Washington, United States"
12189,4,2.5,3140,11049,2.0,0,0,3,10,3140,1988,-122.192,47.5817,2014-11-20,13.805460222110773,train,98004,BELLEVUE,"111th Avenue Southeast, Bellevue, King County, Washington, United States"
12190,2,1.0,1000,10200,1.0,0,0,3,6,1000,1961,-121.899,47.5687,2014-11-20,12.269047444691562,train,98024,FALL CITY,"Southeast 42nd Street, Fall City, King County, Washington, United States"
12191,3,2.25,1680,8450,1.0,0,0,3,8,1340,1960,-122.361,47.7575,2014-11-20,12.86099861326992,train,98177,SEATTLE,
12192,4,1.75,1790,5341,1.0,0,0,4,7,1050,1951,-122.363,47.4663,2014-11-20,12.601487417784837,train,98166,SEATTLE,"Maplewild Avenue Southwest, Seahurst, Burien, King County, Washington, United States"
12193,3,2.0,1410,8088,1.0,0,0,3,7,1410,1987,-122.227,47.7303,2014-11-20,12.92391243868049,train,98034,KIRKLAND,"85th Place Northeast, Simonds Estates, Inglewood, Kirkland, King County, Washington, United States"
12194,4,3.5,2690,5564,2.0,0,0,3,7,2690,2007,-122.018,47.3537,2014-11-20,12.793720411897448,train,98038,MAPLE VALLEY,"Southeast 277th Street, The Arbors at Maple Woods, Maple Valley, King County, Washington, United States"
12195,5,3.5,3960,25245,2.0,0,0,3,9,2500,1996,-122.172,47.525,2014-11-20,13.38472764187182,train,98056,RENTON,"Southeast 86th Place, Olympus, Newcastle, King County, Washington, United States"
12196,3,3.0,3730,383328,1.5,0,0,4,9,2230,1990,-122.03,47.4257,2014-11-20,13.383958115092792,train,98038,MAPLE VALLEY,
12197,3,1.5,1420,9081,1.0,0,0,4,6,1420,1990,-121.999,47.1948,2014-11-20,12.21602297638334,train,98022,ENUMCLAW,"Johnson Street, Enumclaw, King County, Washington, United States"
12198,2,1.75,2060,7192,1.0,0,0,3,7,1420,1940,-122.317,47.7038,2014-11-20,13.032438669876342,train,98125,SEATTLE,
12199,4,4.0,6330,13296,2.0,0,2,3,13,4900,2000,-122.201,47.6488,2014-11-20,14.68470968230458,train,98033,KIRKLAND,"Northeast 43rd Street, Kirkland, King County, Washington, United States"
12200,3,2.5,3930,55867,1.0,1,4,4,8,2330,1957,-122.224,47.7022,2014-11-20,14.93718811956338,train,98034,KIRKLAND,"Northeast Juanita Drive, Juanita, Kirkland, King County, Washington, United States"
12201,4,2.75,2020,8093,1.0,0,0,5,7,1300,1961,-122.332,47.7685,2014-11-20,12.810388612383504,train,98133,SEATTLE,"North 192nd Street, Echo Lake, Shoreline, King County, Washington, United States"
12202,3,1.75,1380,14000,1.0,0,0,4,5,1380,1939,-122.281,47.294,2014-11-20,12.428816116823045,train,98001,AUBURN,"42nd Avenue South, Auburn, King County, Washington, United States"
12203,5,4.25,4830,11466,2.0,0,0,3,10,3720,2014,-122.222,47.5774,2014-11-20,14.333708936059676,train,98040,MERCER ISLAND,"88th Avenue Southeast, Fortuna, Mercer Island, King County, Washington, United States"
12204,3,1.5,1550,40752,1.0,0,0,5,7,1550,1954,-122.202,47.394,2014-11-20,12.765688433465597,train,98031,KENT,"104th Avenue Southeast, East Hill, Kent, King County, Washington, United States"
12205,2,2.0,1350,1209,3.0,0,0,3,8,1350,2013,-122.383,47.649,2014-11-20,13.028052697933088,train,98199,SEATTLE,
12206,2,2.5,1280,1566,2.0,0,0,3,7,1280,2005,-122.195,47.4336,2014-11-20,12.235631447771718,train,98055,RENTON,"108th Lane Southeast, Renton, King County, Washington, United States"
12207,4,1.5,1580,7350,1.0,0,0,4,7,960,1963,-122.154,47.6734,2014-11-20,13.021437458814368,train,98052,REDMOND,"139th Place Northeast, Strattonwood, Redmond, King County, Washington, United States"
12208,4,2.25,2020,8400,1.0,0,0,4,8,1350,1961,-122.171,47.5488,2014-11-20,13.115540152056203,train,98006,BELLEVUE,"Southeast 60th Street, Bellevue, King County, Washington, United States"
12209,5,2.75,2590,6120,2.0,0,0,3,8,2590,1909,-122.327,47.6667,2014-11-20,13.77572968795243,train,98105,SEATTLE,"Northeast 52nd Street, Meridian, Wallingford, Seattle, King County, Washington, United States"
12210,4,2.5,3370,7200,2.0,0,0,3,8,3370,2014,-122.384,47.7698,2014-11-20,13.698976741708323,train,98177,SEATTLE,"21st Avenue Northwest, Richmond Beach, Shoreline, King County, Washington, United States"
12211,4,2.0,2090,40419,1.0,0,0,4,7,2090,1984,-121.993,47.4691,2014-11-20,13.038981768465275,train,98027,ISSAQUAH,"260th Avenue Southeast, Mirrormont, Issaquah, King County, Washington, United States"
12212,4,2.0,2230,5000,1.5,0,0,4,7,1510,1922,-122.292,47.5772,2014-11-20,13.444446876573442,train,98144,SEATTLE,"32nd Avenue South, Mount Baker, Seattle, King County, Washington, United States"
12213,3,1.75,3400,46382,1.0,0,0,3,7,2050,1979,-121.955,47.6458,2014-11-20,12.736700896592344,train,98053,REDMOND,"East Ames Lake Drive Northeast, King County, Washington, United States"
12214,2,2.5,1560,1222,2.0,0,0,3,8,1080,2008,-122.307,47.604,2014-11-20,12.983101310070822,train,98122,SEATTLE,"East Alder Street, Central District, Seattle, King County, Washington, United States"
12215,3,2.75,1750,9166,1.0,0,0,4,7,1170,1979,-122.325,47.7696,2014-11-20,12.821258284620408,train,98155,SEATTLE,"Northeast 193rd Street, Echo Lake, Shoreline, King County, Washington, United States"
12216,4,3.25,4400,262666,2.0,0,0,3,11,4400,1988,-122.064,47.5927,2014-11-20,13.955272500339431,train,98075,SAMMAMIISH,"Sand Field, Southeast 20th Street, Sammamish, King County, Washington, United States"
12217,3,2.75,2590,223027,2.0,0,0,3,9,2590,1983,-122.001,47.6145,2014-11-20,13.732128949025222,train,98074,SAMMAMISH,"254th Avenue Northeast, King County, Washington, United States"
12218,3,3.5,2490,2722,2.0,0,0,3,8,2020,1999,-122.165,47.5893,2014-11-20,13.33254326232668,train,98005,BELLEVUE,"132nd Avenue Southeast, One Central Park Condominium, Bellevue, King County, Washington, United States"
12219,4,2.5,2560,6238,2.0,0,0,3,8,2560,2007,-122.255,47.4899,2014-11-20,12.86099861326992,train,98178,SEATTLE,"South 126th Place, Skyway, Seattle, King County, Washington, United States"
12220,5,3.5,4600,8764,2.0,0,0,3,10,3180,2007,-122.19,47.5491,2014-11-20,13.687677186454389,train,98006,BELLEVUE,"Lake Washington Boulevard Southeast, Pines, Bellevue, King County, Washington, United States"
12221,3,2.75,2770,3809,1.5,0,0,5,7,1770,1925,-122.304,47.5747,2014-11-20,12.668626720622465,train,98144,SEATTLE,"22nd Avenue South, Beacon Hill, Seattle, King County, Washington, United States"
12222,2,2.25,1390,916,2.0,0,0,3,8,1165,2007,-122.314,47.6168,2014-11-20,13.34550692871854,train,98122,SEATTLE,
12223,5,2.0,2280,3600,2.0,0,0,3,7,2280,1992,-122.305,47.6056,2014-11-20,13.188151117942333,train,98122,SEATTLE,
12224,4,2.5,2470,385506,2.0,0,3,3,7,2470,1991,-121.993,47.2396,2014-11-20,12.992140790354355,train,98022,ENUMCLAW,"264th Avenue Southeast, Krain, Enumclaw, King County, Washington, United States"
12225,3,1.75,1430,10574,2.0,0,0,3,7,1430,1981,-122.218,47.7668,2014-11-20,12.834681304952548,train,98011,BOTHELL,"92nd Avenue Northeast, Bothell, King County, Washington, United States"
12226,2,1.0,1100,7323,1.0,0,0,3,7,780,1982,-122.37,47.2874,2014-11-20,12.100434313507176,train,98023,FEDERAL WAY,
12227,4,2.5,2370,2971,2.0,0,2,3,9,2080,2008,-122.224,47.7064,2014-11-20,13.527761816623505,train,98034,KIRKLAND,"89th Avenue Northeast, Goat Hill, Juanita, Kirkland, King County, Washington, United States"
12228,3,2.25,1610,7084,1.0,0,0,4,8,1280,1968,-122.384,47.3146,2014-11-20,12.292250341771226,train,98023,FEDERAL WAY,"40th Place Southwest, Twin Lakes, Federal Way, King County, Washington, United States"
12229,3,1.75,1100,9452,1.0,0,0,3,6,1100,1942,-122.337,47.4864,2014-11-20,12.154779351142624,train,98146,SEATTLE,"Southwest 130th Street, Inglesea, Burien, King County, Washington, United States"
12230,3,1.0,1610,5500,1.5,0,0,3,7,1610,1903,-122.351,47.698,2014-11-20,12.994530005894443,train,98103,SEATTLE,"Evanston Avenue North, Greenwood, Seattle, King County, Washington, United States"
12231,4,1.75,1990,18900,2.0,0,0,4,7,1870,1929,-122.313,47.5131,2014-11-20,12.577636201962656,train,98168,SEATTLE,"16th Avenue South, Glendale, Seattle, King County, Washington, United States"
12232,4,2.75,2910,7712,1.0,0,0,3,7,1600,1998,-122.198,47.2842,2014-11-20,12.58450908125042,train,98002,AUBURN,"Z Street Southeast, Forest Villa, Auburn, King County, Washington, United States"
12233,3,2.25,1850,4050,2.0,0,0,4,7,1850,1985,-122.017,47.5669,2014-11-20,13.005829561148378,train,98029,ISSAQUAH,
12234,5,3.0,2350,6480,2.0,0,3,4,7,1650,1924,-122.266,47.558,2014-11-20,13.5985975564007,train,98118,SEATTLE,
12235,3,2.25,1760,5421,2.0,0,0,3,7,1760,1991,-122.037,47.3484,2014-11-20,12.611537753638338,train,98038,MAPLE VALLEY,"Southeast 283rd Street, Diamond Hills, Maple Valley, King County, Washington, United States"
12236,2,2.25,1330,1380,2.0,0,0,3,8,1060,2005,-122.41,47.577,2014-11-20,13.079455876393052,train,98116,SEATTLE,"60th Avenue Southwest, Alki, Seattle, King County, Washington, United States"
12237,2,1.0,720,4592,1.0,0,0,4,6,720,1943,-122.404,47.6534,2014-11-20,12.945626198904275,train,98199,SEATTLE,"36th Avenue West, Carleton Park, Magnolia, Seattle, King County, Washington, United States"
12238,3,1.5,1280,4031,2.0,0,0,4,6,1280,1985,-122.215,47.3342,2014-11-20,12.128111104060462,train,98002,AUBURN,"M Street Northeast, Rivers Bend, Auburn, King County, Washington, United States"
12239,3,2.25,2120,18500,2.0,0,0,4,8,2120,1983,-122.169,47.3914,2014-11-21,12.834681304952548,train,98031,KENT,"Southeast 235th Place, Kent, King County, Washington, United States"
12240,4,3.25,2864,8035,3.0,0,0,3,8,2864,2014,-122.189,47.3746,2014-11-21,12.84792653170257,train,98030,KENT,"114th Avenue Southeast, Kent, King County, Washington, United States"
12241,2,2.0,1240,9119,1.0,0,0,4,7,1240,1952,-122.193,47.6221,2014-11-21,13.497369278027785,train,98004,BELLEVUE,"111th Avenue Northeast, Bellevue, King County, Washington, United States"
12242,5,3.25,3340,4900,2.0,0,2,3,9,2500,2014,-121.877,47.5193,2014-11-21,13.365858424966437,train,98065,SNOQUALMIE,
12243,3,2.75,2240,3360,2.0,0,0,3,8,2100,2014,-122.232,47.4999,2014-11-21,13.017002861746503,train,98178,SEATTLE,
12244,3,1.0,1000,6947,1.0,0,0,4,7,1000,1947,-122.319,47.7142,2014-11-21,12.834681304952548,train,98125,SEATTLE,"Northeast 117th Street, Northgate, Seattle, King County, Washington, United States"
12245,4,4.5,4510,12873,2.0,0,2,3,12,4510,1998,-122.201,47.6491,2014-11-21,14.411596025681089,train,98033,KIRKLAND,"Northeast 43rd Street, Kirkland, King County, Washington, United States"
12246,3,1.5,1100,32700,1.0,0,0,3,7,1100,1967,-122.289,47.3186,2014-11-21,12.179831334324946,train,98001,AUBURN,
12247,4,3.5,3020,12750,2.0,0,0,3,10,3020,1990,-122.184,47.6524,2014-11-21,13.648038204020525,train,98033,KIRKLAND,"Northeast 48th Place, Sablewood, Kirkland, King County, Washington, United States"
12248,3,1.75,1550,9060,2.0,0,0,3,7,1550,1948,-122.345,47.5093,2014-11-21,12.323855681186558,train,98146,SEATTLE,"8th Avenue Southwest, Seattle, King County, Washington, United States"
12249,4,2.25,2380,7400,1.0,0,0,4,8,1760,1979,-122.149,47.3555,2014-11-21,12.672946381766982,train,98042,KENT,"Southeast 274th Court, Kent, King County, Washington, United States"
12250,5,3.5,3160,5175,2.0,0,0,3,9,3160,2014,-122.216,47.755,2014-11-21,13.399995114002609,train,98011,BOTHELL,"Northeast 175th Street, Wayne, Bothell, King County, Washington, United States"
12251,3,1.0,1340,9339,1.0,0,0,5,7,1340,1960,-122.177,47.5407,2014-11-21,12.751299696013495,train,98056,RENTON,"Southeast 70th Street, Newport Hills, Newcastle, King County, Washington, United States"
12252,4,1.75,1520,15398,1.0,0,0,4,7,1370,1960,-122.05,47.5265,2014-11-21,13.186745636333598,train,98027,ISSAQUAH,
12253,3,1.0,1570,9650,1.5,0,0,5,5,1570,1922,-121.982,47.3531,2014-11-21,12.267374684906338,train,98010,BLACK DIAMOND,"Southeast Ravensdale Way, Ravensdale, King County, Washington, United States"
12254,3,2.5,2990,9413,2.0,0,0,3,10,2990,2006,-122.234,47.7341,2014-11-21,13.3999193535571,train,98028,KENMORE,"Northeast 145th Place, Moorlands, Kenmore, King County, Washington, United States"
12255,2,1.5,1010,948,3.0,0,0,3,8,1010,1999,-122.355,47.6529,2014-11-21,12.86617997201192,train,98103,SEATTLE,"Phinney Avenue North, Fremont, Seattle, King County, Washington, United States"
12256,4,2.5,2430,5959,2.0,0,0,3,8,2430,2002,-122.19,47.3348,2014-11-21,12.628067055589549,train,98092,AUBURN,"South 299th Place, Lea Hill, Auburn, King County, Washington, United States"
12257,4,2.5,2990,5122,2.0,0,0,3,8,2990,2004,-122.055,47.5773,2014-11-21,13.304684934198283,train,98075,SAMMAMIISH,
12258,2,1.0,1420,21158,1.0,0,0,3,7,1420,1953,-122.359,47.4594,2014-11-21,12.429216196844385,train,98166,SEATTLE,"20th Avenue Southwest, Gregory Heights, Burien, King County, Washington, United States"
12259,4,1.75,1880,4175,1.5,0,0,3,7,1090,1944,-122.364,47.6646,2014-11-21,13.073171032371016,train,98107,SEATTLE,"6th Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, United States"
12260,3,2.5,2110,7434,2.0,0,0,4,7,2110,1978,-122.169,47.3935,2014-11-21,12.672946381766982,train,98031,KENT,"Southeast 232nd Place, Misty Meadows, Kent, King County, Washington, United States"
12261,3,2.5,1450,4106,2.0,0,0,3,7,1450,2011,-122.019,47.3655,2014-11-21,12.538967060803502,train,98038,MAPLE VALLEY,"242nd Avenue Southeast, Woodridge, Maple Valley, King County, Washington, United States"
12262,3,1.0,1400,4914,1.5,0,0,3,7,1400,1929,-122.364,47.681,2014-11-21,13.06048797368624,train,98117,SEATTLE,"7th Avenue Northwest, Whittier Heights, Phinney Ridge, Seattle, King County, Washington, United States"
12263,3,2.5,2080,16050,1.0,0,0,5,8,1360,1978,-122.069,47.4694,2014-11-21,12.943236711506891,train,98059,RENTON,"204th Avenue Southeast, Maple Hills, Renton, King County, Washington, United States"
12264,2,1.75,1930,11200,1.0,0,2,3,8,1430,1951,-122.37,47.7576,2014-11-21,13.272506035834049,train,98177,SEATTLE,"Northwest 177th Place, Richmond Highlands, Shoreline, King County, Washington, United States"
12265,3,2.5,2420,11953,1.0,0,0,3,9,2420,1990,-122.054,47.6285,2014-11-21,13.253391639810731,train,98074,SAMMAMISH,"Sahalee Drive West, Sahalee, Inglewood, Sammamish, King County, Washington, United States"
12266,2,2.25,1140,1332,3.0,0,0,3,8,1140,1999,-122.356,47.6543,2014-11-21,13.073173133213556,train,98103,SEATTLE,"North 39th Street, Fremont, Seattle, King County, Washington, United States"
12267,3,2.75,3230,75889,2.0,1,4,3,7,3230,1925,-122.37,47.3344,2014-11-21,13.955272500339431,train,98023,FEDERAL WAY,"Southwest 300th Place, Lakota, Federal Way, King County, Washington, United States"
12268,3,2.5,1930,4000,2.0,0,0,3,8,1930,2014,-122.275,47.3518,2014-11-21,12.752747922189862,train,98001,AUBURN,"47th Place South, Woodbrook North, Auburn, King County, Washington, United States"
12269,3,1.5,2440,7200,1.0,0,0,3,7,2440,1949,-122.274,47.5604,2014-11-21,13.217673557208654,train,98118,SEATTLE,"47th Avenue South, Columbia, Rainier Valley, Seattle, King County, Washington, United States"
12270,3,1.75,2180,14734,2.0,0,0,3,9,2180,1990,-121.767,47.4831,2014-11-21,13.098070684835283,train,98045,NORTH BEND,"La Forest Drive Southeast, North Bend, King County, Washington, United States"
12271,3,2.75,2100,20150,1.0,0,0,4,7,2100,1955,-122.248,47.7206,2014-11-21,13.180632285528304,train,98034,KIRKLAND,"Northeast 134th Street, Lake Park, Kirkland, King County, Washington, United States"
12272,5,3.5,3180,14000,2.0,0,0,5,10,3180,1997,-122.128,47.5501,2014-11-21,13.541073712262516,train,98006,BELLEVUE,"Southeast 59th Place, Bellevue, King County, Washington, United States"
12273,4,2.0,2270,5760,2.0,0,0,4,8,2270,1909,-122.39,47.5809,2014-11-21,13.49385796594134,train,98116,SEATTLE,"Southwest Admiral Way, Admiral, West Seattle, Seattle, King County, Washington, United States"
12274,6,3.5,4010,16200,1.0,0,0,3,8,2090,1955,-122.216,47.6322,2014-11-21,14.313858660219152,train,98004,BELLEVUE,"Northeast 24th Street, Clyde Hill, King County, Washington, United States"
12275,3,2.5,1520,3041,2.0,0,0,3,7,1520,2009,-122.152,47.4874,2014-11-21,12.71589776896258,train,98059,RENTON,
12276,3,1.75,1510,3600,1.0,0,0,5,8,1230,1910,-122.363,47.6387,2014-11-21,13.592367006650065,train,98119,SEATTLE,"5th Avenue West, Queen Anne, Seattle, King County, Washington, United States"
